step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,0_stopped,0_accumulated_waiting_time,0_average_speed,1_stopped,1_accumulated_waiting_time,1_average_speed,10_stopped,10_accumulated_waiting_time,10_average_speed,11_stopped,11_accumulated_waiting_time,11_average_speed,12_stopped,12_accumulated_waiting_time,12_average_speed,13_stopped,13_accumulated_waiting_time,13_average_speed,14_stopped,14_accumulated_waiting_time,14_average_speed,15_stopped,15_accumulated_waiting_time,15_average_speed,2_stopped,2_accumulated_waiting_time,2_average_speed,3_stopped,3_accumulated_waiting_time,3_average_speed,4_stopped,4_accumulated_waiting_time,4_average_speed,5_stopped,5_accumulated_waiting_time,5_average_speed,6_stopped,6_accumulated_waiting_time,6_average_speed,7_stopped,7_accumulated_waiting_time,7_average_speed,8_stopped,8_accumulated_waiting_time,8_average_speed,9_stopped,9_accumulated_waiting_time,9_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0
5.0,0,0.0,0.0,13.857968323425675,0,0.0,0.986842530113155,0,0.0,0.9873373924527657,0,0.0,1.0,0,0.0,1.0,0,0.0,0.987209303749337,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9874977500439409,0,0.0,0.9863676351915447,0,0.0,0.9877237371368037,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9870510506693841,0,0.0,1.0,0,0.0
10.0,0,0.0,0.0,12.861121072900128,0,0.0,0.9074364561195073,0,0.0,0.9646640064363764,0,0.0,1.0,0,0.0,1.0,0,0.0,0.8635576374597053,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9650176040310169,0,0.0,0.9654601013118438,0,0.0,0.8800510988777451,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9465094036701768,0,0.0,1.0,0,0.0
15.0,1,1.0,0.025,12.170189665193565,1,1.0,0.8257101870525597,0,0.0,0.8126759504488703,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9383989814315024,0,0.0,0.4192729720404851,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9184771836708157,0,0.0,0.9365469736617821,0,0.0,0.9510911611826898,0,0.0,0.7529719856884284,0,0.0,0.9837594856759059,0,0.0,0.9202556445781904,0,0.0,0.953684443302429,0,0.0,0.7357414063469296,1,1.0
20.0,2,8.0,0.14285714285714285,12.369221618396514,2,8.0,0.6485141345497545,0,0.0,0.8099923105983383,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9568041753032182,0,0.0,0.9808531722417712,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9454296217844409,0,0.0,0.9500273734275504,0,0.0,0.9502087028193101,0,0.0,0.9654156885094854,0,0.0,0.9729455558394707,0,0.0,0.9453503518078494,0,0.0,0.9357714173179801,0,0.0,0.9796284809975099,2,8.0
25.0,4,9.0,0.125,11.253349921154552,0,5.0,0.6843795609830904,3,8.0,0.6661959777970147,0,0.0,1.0,0,0.0,1.0,0,0.0,0.984463743036254,0,0.0,0.9405438394907073,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9546499986111853,1,1.0,0.6955923227450841,0,3.0,0.7979311997217561,0,0.0,0.8459961609437563,0,0.0,0.7159831907424968,0,0.0,0.6535500786022236,0,0.0,0.964611175512194,0,0.0,0.9466947705732017,4,17.0
30.0,10,30.0,0.375,9.697171678983475,2,7.0,0.6744075211711607,0,4.0,0.635052208327969,0,0.0,0.9634523580192851,0,0.0,1.0,1,1.0,0.6176293879125443,0,0.0,0.9826629791061741,0,0.0,0.9808531722417712,0,0.0,1.0,0,0.0,0.9280755301727984,2,10.0,0.4437322533835764,0,3.0,0.8868162737414688,2,5.0,0.530964936910489,2,5.0,0.5246353511225558,1,4.0,0.14356367004790174,0,0.0,0.9362342246928043,0,0.0,0.9546669527998297,10,39.0
35.0,4,12.0,0.125,9.173363400375598,1,3.0,0.5777478262579719,1,4.0,0.6450617964148406,0,4.0,0.764595442674846,0,2.0,0.44590882184278596,2,8.0,0.48321925740243515,0,0.0,0.9757249295090923,0,0.0,0.9352234370737662,0,0.0,1.0,0,0.0,0.733434370585193,0,1.0,0.5602680684396549,0,3.0,0.7772381054944643,0,6.0,0.6608987959012611,0,6.0,0.6005392218792824,0,4.0,0.3698782501545361,0,0.0,0.9356508109148982,0,0.0,0.8352210059963953,4,41.0
40.0,10,43.0,0.38392857142857145,10.63418266580591,3,15.0,0.6343155039135403,2,15.0,0.7551589984925072,0,4.0,0.9466519035592815,0,2.0,0.949704976258222,0,3.0,0.6718252731443526,0,4.0,0.7028846272353455,0,0.0,0.9470680625901227,0,0.0,0.9719286847471573,2,7.0,0.5419877709043455,0,0.0,0.9101541478952392,1,5.0,0.6666069333115091,0,4.0,0.9258503356200444,0,4.0,0.8652950032260466,0,4.0,0.8222990105772668,1,1.0,0.8077146427916861,1,4.0,0.3581888122566315,10,72.0
45.0,5,12.0,0.1,10.327196797724659,1,12.0,0.615270648600608,0,4.0,0.8457000433492159,0,4.0,0.7907209401022092,0,2.0,0.9190330638289137,0,0.0,0.945033637921927,0,4.0,0.9038452859529744,0,0.0,0.479311568942758,0,0.0,0.9750058379703002,0,7.0,0.5822189917307822,0,0.0,0.8208300829698653,1,3.0,0.5353861989704963,0,4.0,0.6822445587682701,0,8.0,0.8280937955989198,0,4.0,0.907709877017163,3,10.0,0.6432714680994416,0,2.0,0.608955084605704,5,64.0
