step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,0_stopped,0_accumulated_waiting_time,0_average_speed,1_stopped,1_accumulated_waiting_time,1_average_speed,10_stopped,10_accumulated_waiting_time,10_average_speed,11_stopped,11_accumulated_waiting_time,11_average_speed,12_stopped,12_accumulated_waiting_time,12_average_speed,13_stopped,13_accumulated_waiting_time,13_average_speed,14_stopped,14_accumulated_waiting_time,14_average_speed,15_stopped,15_accumulated_waiting_time,15_average_speed,2_stopped,2_accumulated_waiting_time,2_average_speed,3_stopped,3_accumulated_waiting_time,3_average_speed,4_stopped,4_accumulated_waiting_time,4_average_speed,5_stopped,5_accumulated_waiting_time,5_average_speed,6_stopped,6_accumulated_waiting_time,6_average_speed,7_stopped,7_accumulated_waiting_time,7_average_speed,8_stopped,8_accumulated_waiting_time,8_average_speed,9_stopped,9_accumulated_waiting_time,9_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0
5.0,0,0.0,0.0,13.331321769673139,0,0.0,0.9424409307160253,0,0.0,0.94105080404424,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9493522001457588,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.935666909457795,0,0.0,0.941011054683764,0,0.0,0.9437101169995721,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9473767257106642,0,0.0,1.0,0,0.0
10.0,0,0.0,0.0,12.579493045820639,0,0.0,0.907565445554773,0,0.0,0.9454597694223881,0,0.0,1.0,0,0.0,1.0,0,0.0,0.8718804111013696,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9429780251254654,0,0.0,0.9490717052127735,0,0.0,0.902121066394413,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.8975998516430947,0,0.0,1.0,0,0.0
15.0,0,0.0,0.0,11.540245733937457,0,0.0,0.7564145847274295,0,0.0,0.841531555657103,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9408106296278033,0,0.0,0.6857883020642177,0,0.0,1.0,0,0.0,1.0,0,0.0,0.731480900455491,0,0.0,0.9420135266424737,0,0.0,0.9427264607769001,0,0.0,0.756606305904427,0,0.0,1.0,0,0.0,0.9653660762735093,0,0.0,0.9377721791768182,0,0.0,0.7758783280897628,0,0.0
20.0,4,13.0,0.23214285714285715,11.908820157022117,2,7.0,0.6928349768451253,0,0.0,0.9402149746435773,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9404836150860337,0,0.0,0.9383253240620423,0,0.0,1.0,0,0.0,1.0,2,6.0,0.5556795992819413,0,0.0,0.9351938494882469,0,0.0,0.9538113148929076,0,0.0,0.9663738525134254,0,0.0,1.0,0,0.0,0.9467239070635153,0,0.0,0.951020826766095,0,0.0,0.9448319120280718,4,13.0
25.0,1,1.0,0.013888888888888888,11.408744131950604,1,3.0,0.6634329128678489,0,0.0,0.9027557306093825,0,0.0,0.9836391098705132,0,0.0,0.9399836319326178,0,0.0,0.9644091884059098,0,0.0,0.9593686659988343,0,0.0,0.9725505506540992,0,0.0,1.0,0,0.0,0.638276244180842,0,0.0,0.9479164636296088,0,4.0,0.6532453162535397,0,0.0,0.9034457823453536,0,4.0,0.48267921137070136,0,0.0,0.9432582292099827,0,0.0,0.9528320452574,0,0.0,0.9509228431585248,1,11.0
30.0,7,24.0,0.3,10.769930628337377,3,13.0,0.6206927688685874,1,2.0,0.6672957188999855,0,0.0,0.9574297302044725,0,0.0,0.9765195822637133,0,0.0,0.7550787576277909,0,0.0,0.9246873535380357,0,0.0,0.9678090803040909,0,0.0,1.0,0,0.0,0.9107762211586974,0,0.0,0.9244181193058966,2,11.0,0.6865397408872351,1,2.0,0.4714638984661331,0,4.0,0.8874752616640884,0,0.0,0.9585770766024199,0,0.0,0.9275544592128835,0,0.0,0.9235436513473959,7,32.0
35.0,9,35.0,0.3645833333333333,10.234393141541618,2,11.0,0.6148975240079422,0,2.0,0.6945557623115116,0,0.0,0.939278217438763,0,0.0,0.944155343977323,2,6.0,0.647197147831252,0,0.0,1.0,0,0.0,0.9525548928672152,0,0.0,0.9548950232155233,0,3.0,0.7432405235833377,0,0.0,0.6880109426791814,4,27.0,0.6529833749349722,1,4.0,0.5306853010265793,0,7.0,0.7953639564193286,0,0.0,0.9304423968962487,0,0.0,0.9483697861788901,0,0.0,0.8585454179806653,9,60.0
40.0,10,38.0,0.3392857142857143,9.95239336658608,2,14.0,0.6319799370136625,2,10.0,0.7046431207137716,0,0.0,0.9294958838574362,0,0.0,0.9420885774571565,0,0.0,0.6908564807252171,0,0.0,1.0,0,0.0,0.9211678375174985,0,0.0,0.9646989502385428,0,3.0,0.9414763959109119,2,6.0,0.5684116346246497,1,15.0,0.442525172662612,2,12.0,0.27886656323456654,0,3.0,0.8653886954653727,0,0.0,0.9379653275034024,0,0.0,0.9717797404525447,1,3.0,0.5695547120527448,10,66.0
45.0,9,34.0,0.2833333333333333,9.595307433453739,1,10.0,0.5114066607567174,0,7.0,0.8034642800250008,1,1.0,0.7902425243889257,0,0.0,0.7047616001203206,0,0.0,0.948170594798649,0,4.0,0.8485151248097915,0,0.0,0.22013357399053077,0,0.0,0.8696597837895768,0,2.0,0.9217094097398469,0,2.0,0.6382249674158099,4,21.0,0.4180339638313406,0,12.0,0.6597161417385436,0,3.0,0.9056947306240954,0,4.0,0.4004764443755864,0,0.0,0.8764724208740303,3,14.0,0.5314515584890227,9,80.0
