step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,0_stopped,0_accumulated_waiting_time,0_average_speed,1_stopped,1_accumulated_waiting_time,1_average_speed,10_stopped,10_accumulated_waiting_time,10_average_speed,11_stopped,11_accumulated_waiting_time,11_average_speed,12_stopped,12_accumulated_waiting_time,12_average_speed,13_stopped,13_accumulated_waiting_time,13_average_speed,14_stopped,14_accumulated_waiting_time,14_average_speed,15_stopped,15_accumulated_waiting_time,15_average_speed,2_stopped,2_accumulated_waiting_time,2_average_speed,3_stopped,3_accumulated_waiting_time,3_average_speed,4_stopped,4_accumulated_waiting_time,4_average_speed,5_stopped,5_accumulated_waiting_time,5_average_speed,6_stopped,6_accumulated_waiting_time,6_average_speed,7_stopped,7_accumulated_waiting_time,7_average_speed,8_stopped,8_accumulated_waiting_time,8_average_speed,9_stopped,9_accumulated_waiting_time,9_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0
5.0,0,0.0,0.0,13.506591504699173,0,0.0,0.9599051162164096,0,0.0,0.9534238794174756,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9606566467216293,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9534569352266744,0,0.0,0.960672169644389,0,0.0,0.9564783699248575,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9606560688753748,0,0.0,1.0,0,0.0
10.0,0,0.0,0.0,13.267414361298167,0,0.0,0.9694483292667975,0,0.0,0.9747803560790603,0,0.0,1.0,0,0.0,1.0,0,0.0,0.8972956033852793,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9746323344007295,0,0.0,0.978300470838477,0,0.0,0.9757420696877355,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9407078229817168,0,0.0,1.0,0,0.0
15.0,0,0.0,0.0,12.232675512293415,0,0.0,0.7163028469699426,0,0.0,0.9475110475158789,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9442815324143577,0,0.0,0.48818997108097295,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9264080607114029,0,0.0,0.945478847488153,0,0.0,0.9433614154907248,0,0.0,0.9802632849693473,0,0.0,0.9768113240251607,0,0.0,0.9755106763400072,0,0.0,0.9221543698344963,0,0.0,0.8015625757596341,0,0.0
20.0,0,0.0,0.0,12.029829406249823,0,0.0,0.7633276186682744,0,2.0,0.5943478581028127,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9418008964679118,0,0.0,0.9635805580721643,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9450022459160385,0,0.0,0.9428192379228507,0,0.0,0.9287312948878413,0,0.0,0.9190273076413586,0,0.0,0.9306103280614586,0,0.0,0.9765979549003001,0,0.0,0.9345370390684097,0,0.0,0.937149265451214,0,2.0
25.0,4,14.0,0.19444444444444445,11.477243886688008,1,5.0,0.6905498433304129,2,10.0,0.7064149974133879,0,0.0,0.9535932619926333,0,0.0,1.0,0,0.0,0.9503948209855555,0,0.0,0.9538753397602537,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9655429266296467,0,0.0,0.9580335686571071,0,0.0,0.7658546029805148,0,0.0,0.9183791628147032,0,0.0,0.962847325997337,1,1.0,0.735025441558984,0,0.0,0.9602167644782236,0,0.0,0.935162645176614,4,16.0
30.0,3,10.0,0.125,10.350411813966772,0,2.0,0.6361415572678922,0,5.0,0.6993781544547617,0,0.0,0.965851343272327,0,2.0,0.4612140526961548,0,0.0,0.7428976176826563,0,0.0,0.9547210371874524,0,0.0,0.9645042900818454,0,0.0,1.0,0,0.0,0.9300719803647388,0,0.0,0.6989856349634512,2,12.0,0.535086443714179,1,6.0,0.574547686698096,0,0.0,0.9414350201149073,0,0.0,0.9034286712264962,0,0.0,0.9293428543314634,0,0.0,0.9577793898849496,3,27.0
35.0,11,52.0,0.5416666666666666,10.03404003061029,3,8.0,0.6193916455071464,1,5.0,0.4451241533974528,0,0.0,0.8643931184786193,0,2.0,0.9578155507512303,1,4.0,0.5932424705608411,0,0.0,0.5582509631417285,0,0.0,0.9519133569645677,0,0.0,1.0,0,0.0,0.9732125022220478,2,7.0,0.5158277670554557,2,22.0,0.734022515708986,2,16.0,0.7031794441965116,0,0.0,0.9359444805761133,0,0.0,0.9625509135656366,0,0.0,0.9338898278541803,0,0.0,0.9423211138298861,11,64.0
40.0,6,10.0,0.08928571428571429,9.193005341412462,1,8.0,0.6302104572433076,1,6.0,0.5188398385196218,2,3.0,0.6638726545355379,0,2.0,0.9379387653971287,0,0.0,0.6850372321460866,1,6.0,0.21669272328439676,0,0.0,0.49726830579862097,0,0.0,0.9494574309209977,0,4.0,0.8014175901209702,0,2.0,0.6123563336424659,1,5.0,0.7649974855310346,0,4.0,0.8191540374732562,0,0.0,0.665485226232508,0,2.0,0.7909801439921335,0,4.0,0.7947584712038926,0,4.0,0.5891253336870828,6,50.0
45.0,17,65.0,0.5416666666666666,9.779444541928704,3,12.0,0.5606076189324655,2,12.0,0.7101507381057542,1,1.0,0.34688033798386214,0,4.0,0.6092199570748885,0,0.0,0.9229647315750688,0,4.0,0.8980443902364154,3,12.0,0.2789736342440826,0,0.0,0.8480626517707066,0,4.0,0.9052036506024934,0,0.0,0.9731032956029106,2,11.0,0.5346119950440106,2,6.0,0.5277635127219986,2,10.0,0.6205163280567878,0,4.0,0.8911881325493477,0,4.0,0.939501054729336,2,13.0,0.6526631684904233,17,97.0
