step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,0_stopped,0_accumulated_waiting_time,0_average_speed,1_stopped,1_accumulated_waiting_time,1_average_speed,10_stopped,10_accumulated_waiting_time,10_average_speed,11_stopped,11_accumulated_waiting_time,11_average_speed,12_stopped,12_accumulated_waiting_time,12_average_speed,13_stopped,13_accumulated_waiting_time,13_average_speed,14_stopped,14_accumulated_waiting_time,14_average_speed,15_stopped,15_accumulated_waiting_time,15_average_speed,2_stopped,2_accumulated_waiting_time,2_average_speed,3_stopped,3_accumulated_waiting_time,3_average_speed,4_stopped,4_accumulated_waiting_time,4_average_speed,5_stopped,5_accumulated_waiting_time,5_average_speed,6_stopped,6_accumulated_waiting_time,6_average_speed,7_stopped,7_accumulated_waiting_time,7_average_speed,8_stopped,8_accumulated_waiting_time,8_average_speed,9_stopped,9_accumulated_waiting_time,9_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0
5.0,0,0.0,0.0,13.249558565900763,0,0.0,0.9585089629896066,0,0.0,0.9572490700536784,0,0.0,1.0,0,0.0,1.0,0,0.0,0.957218979880457,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9607592173340775,0,0.0,0.9552835829745749,0,0.0,0.9655288231733641,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9626341645143286,0,0.0,1.0,0,0.0
10.0,0,0.0,0.0,13.353229988407573,0,0.0,0.9512483392722579,0,0.0,0.9656033146399714,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9660019296858986,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9691248037507771,0,0.0,0.9678644732355609,0,0.0,0.8955926214052045,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.969387945470034,0,0.0,1.0,0,0.0
15.0,1,1.0,0.025,12.43322231462706,1,1.0,0.7677155103763263,0,0.0,0.9119079435954804,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9020647510423156,0,0.0,0.9315655960084598,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9354085621159905,0,0.0,0.9702582823121514,0,0.0,0.9388535691288725,0,0.0,0.8271861723953028,0,0.0,0.989968485504305,0,0.0,0.9898717499923584,0,0.0,0.9427346724595255,0,0.0,0.9450033968885916,1,1.0
20.0,3,11.0,0.19642857142857142,12.400645025832471,3,11.0,0.6569477240156218,0,0.0,0.9257529647301604,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9412323096203072,0,0.0,0.8711461259378684,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9410602478085558,0,0.0,0.9409569707717567,0,0.0,0.9570103392430817,0,0.0,0.9527414692726941,0,0.0,0.9335430686702535,0,0.0,0.9724433345503475,0,0.0,0.9440502088850447,0,0.0,0.9641521781085928,3,11.0
25.0,0,0.0,0.0,11.867295503147606,0,5.0,0.6803523093036038,0,0.0,0.9324270950426654,0,0.0,0.9489172126283535,0,0.0,0.9443625809243423,0,0.0,0.9552910258314181,0,0.0,0.8959287882316016,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9571181471570572,0,0.0,0.9593845080213523,0,2.0,0.8112246649376041,0,0.0,0.9625266554065235,0,0.0,0.7969631067761748,0,0.0,0.9447793655004264,0,0.0,0.6963324360663865,0,0.0,0.9568661587224557,0,7.0
30.0,4,11.0,0.1375,11.058493329952489,1,2.0,0.6715725671397024,1,2.0,0.5349963389073841,0,0.0,0.7627995170652008,0,0.0,0.9552799312600371,0,0.0,0.6452123667282695,0,0.0,0.9534328656417572,0,0.0,0.8797612311544305,0,0.0,1.0,0,0.0,0.9303362913408039,0,0.0,0.940639001153361,0,4.0,0.8639937234996075,0,0.0,0.9601673778936824,0,0.0,0.9106650880946582,0,0.0,0.9530860612828176,2,7.0,0.38479834673079366,0,0.0,0.8859350001579571,4,15.0
35.0,2,7.0,0.07291666666666667,10.384755529129425,0,3.0,0.7344192259648704,0,2.0,0.5696352539145754,0,0.0,0.9369947455745274,0,0.0,0.8111825266783882,2,7.0,0.51959634004773,0,0.0,0.7270364845412547,0,0.0,0.9555903105935593,0,0.0,1.0,0,0.0,0.8777281031715413,0,0.0,0.9458667370189077,0,4.0,0.827211101926434,0,2.0,0.43939748996829975,0,0.0,0.6861462275565097,0,0.0,0.9598189190392693,0,5.0,0.6300567360179142,0,2.0,0.8463587068241839,2,25.0
40.0,13,35.0,0.3125,10.15308537684189,2,6.0,0.6790971450366923,0,2.0,0.8813264754135949,0,0.0,0.8731211592707909,0,0.0,0.8865832123048424,0,3.0,0.5937892610219855,1,6.0,0.2311294132700295,0,0.0,0.9702647677129649,0,2.0,0.7792859542804619,2,3.0,0.653517998364243,0,0.0,0.936228304169036,2,5.0,0.6332563678455233,3,13.0,0.48402040336194146,3,10.0,0.5336162745255522,0,0.0,0.9105948346634958,0,0.0,0.9066002889879875,0,4.0,0.8891781483353891,13,54.0
45.0,5,5.0,0.041666666666666664,10.330116239595895,0,3.0,0.6914683923015139,0,2.0,0.9248888884322061,0,0.0,0.8242531216755383,0,0.0,0.8383160674546636,0,0.0,0.847554439506979,0,4.0,0.8794609524423059,1,4.0,0.45991162748421716,0,2.0,0.9632373356842795,0,0.0,0.6371075075689782,0,4.0,0.7784424644658974,2,7.0,0.48439865084981637,0,13.0,0.658843013322427,1,10.0,0.5546956454129349,0,4.0,0.6998196651785817,0,0.0,0.9400568039820334,1,5.0,0.7240763635519484,5,58.0
