step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,0_stopped,0_accumulated_waiting_time,0_average_speed,1_stopped,1_accumulated_waiting_time,1_average_speed,10_stopped,10_accumulated_waiting_time,10_average_speed,11_stopped,11_accumulated_waiting_time,11_average_speed,12_stopped,12_accumulated_waiting_time,12_average_speed,13_stopped,13_accumulated_waiting_time,13_average_speed,14_stopped,14_accumulated_waiting_time,14_average_speed,15_stopped,15_accumulated_waiting_time,15_average_speed,2_stopped,2_accumulated_waiting_time,2_average_speed,3_stopped,3_accumulated_waiting_time,3_average_speed,4_stopped,4_accumulated_waiting_time,4_average_speed,5_stopped,5_accumulated_waiting_time,5_average_speed,6_stopped,6_accumulated_waiting_time,6_average_speed,7_stopped,7_accumulated_waiting_time,7_average_speed,8_stopped,8_accumulated_waiting_time,8_average_speed,9_stopped,9_accumulated_waiting_time,9_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0
5.0,0,0.0,0.0,12.622437519609889,0,0.0,0.9454470777802717,0,0.0,0.934588849315101,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9418540240749069,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9434824499896752,0,0.0,0.9433364640767457,0,0.0,0.9436258880597517,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.939122603599774,0,0.0,1.0,0,0.0
10.0,0,0.0,0.0,12.882884240329462,0,0.0,0.9575327327329436,0,0.0,0.9484996775082875,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9519033869868557,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9575445241761638,0,0.0,0.9541139736879705,0,0.0,0.953722683156174,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9533057179522227,0,0.0,1.0,0,0.0
15.0,0,0.0,0.0,12.173191338026172,0,0.0,0.7811402259029059,0,0.0,0.9208987058411949,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9578906131624962,0,0.0,0.9322095939331145,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9723269755398338,0,0.0,0.9850875382427047,0,0.0,0.9736458500982756,0,0.0,0.966941077684469,0,0.0,0.9645964830798872,0,0.0,0.9193592410463943,0,0.0,0.963384510826746,0,0.0,0.8476832708895204,0,0.0
20.0,4,10.0,0.17857142857142858,12.029140061107622,3,9.0,0.7016613714113309,0,0.0,0.9574123003974637,0,0.0,1.0,0,0.0,1.0,0,0.0,0.965474246394507,0,0.0,0.9050237858583289,0,0.0,1.0,0,0.0,1.0,1,1.0,0.767208428184647,0,0.0,0.9504260155248806,0,0.0,0.9598933745018746,0,0.0,0.9284134609845799,0,0.0,0.9301948795677496,0,0.0,0.9469514832965505,0,0.0,0.9515712122855429,0,0.0,0.9324322035034602,4,10.0
25.0,2,7.0,0.09722222222222222,11.793390290521756,0,5.0,0.770330160783593,0,0.0,0.8880584658848791,0,0.0,0.9736015204884241,0,0.0,1.0,0,0.0,0.9617118379286413,0,0.0,0.9593785296384592,0,0.0,1.0,0,0.0,1.0,2,7.0,0.6896306600688253,0,0.0,0.974011016695046,0,4.0,0.6669980468424092,0,0.0,0.9573383314363773,0,0.0,0.9007810832334628,0,0.0,0.9629544919234874,0,0.0,0.9621236643049211,0,0.0,0.9455811522680527,2,16.0
30.0,9,18.0,0.225,10.05008040238909,2,3.0,0.6263400144261555,3,6.0,0.5268125366185817,0,0.0,0.9620658259624144,0,0.0,0.9686618637324724,0,0.0,0.9573874854054293,0,0.0,0.9438648016110367,0,0.0,0.9336860746717011,0,0.0,1.0,0,0.0,0.6321646515209909,1,2.0,0.5850977410868302,2,10.0,0.6569727905617051,1,1.0,0.7127159385513477,0,4.0,0.47535583362689143,0,0.0,0.9607846003125696,0,0.0,0.9428129532465658,0,0.0,0.9568093398163008,9,26.0
35.0,11,53.0,0.5520833333333334,9.9924757892924,0,2.0,0.6839751640442487,4,27.0,0.4858607690670141,0,0.0,0.9212691903268105,0,0.0,0.9298326403145978,0,0.0,0.9366415543304756,0,0.0,0.9172842250454014,0,0.0,0.88057040492532,0,0.0,1.0,0,0.0,0.9738011219382434,2,11.0,0.5667127187927637,0,5.0,0.755960249020333,3,17.0,0.5075109935606377,1,9.0,0.7432773193882825,0,0.0,1.0,0,0.0,0.6892338568308484,1,1.0,0.8146499200521163,11,72.0
40.0,10,30.0,0.26785714285714285,9.759495155023945,3,8.0,0.6712282989558999,1,21.0,0.7307246574812349,0,2.0,0.7536997620996587,0,0.0,0.8440091089287507,0,0.0,0.9628346828654399,0,0.0,0.9677441253806643,0,0.0,0.9141795170679902,0,0.0,0.7901726782115408,0,2.0,0.8761594845069073,0,3.0,0.5769336153603616,2,8.0,0.5241152196357958,0,9.0,0.7977256219350137,0,8.0,0.8011054019663352,0,4.0,0.601389006485014,2,7.0,0.5223797245343764,2,8.0,0.6013933266538307,10,80.0
45.0,7,16.0,0.13333333333333333,9.941651918485881,0,4.0,0.6502705876791797,2,14.0,0.6703038518154967,0,6.0,0.7922107391181821,0,0.0,0.9704838193471269,0,0.0,0.9792237360860016,0,0.0,0.9445048604035867,1,1.0,0.7492164937006421,0,0.0,0.9516160751490711,0,4.0,0.9048248559304264,0,0.0,0.9270570208079899,2,14.0,0.3869603217492219,1,5.0,0.8079779496281512,0,4.0,0.9453446331933748,0,4.0,0.889896980159849,0,8.0,0.44852781860761476,1,4.0,0.3730022722499522,7,68.0
