step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,0_stopped,0_accumulated_waiting_time,0_average_speed,1_stopped,1_accumulated_waiting_time,1_average_speed,10_stopped,10_accumulated_waiting_time,10_average_speed,11_stopped,11_accumulated_waiting_time,11_average_speed,12_stopped,12_accumulated_waiting_time,12_average_speed,13_stopped,13_accumulated_waiting_time,13_average_speed,14_stopped,14_accumulated_waiting_time,14_average_speed,15_stopped,15_accumulated_waiting_time,15_average_speed,2_stopped,2_accumulated_waiting_time,2_average_speed,3_stopped,3_accumulated_waiting_time,3_average_speed,4_stopped,4_accumulated_waiting_time,4_average_speed,5_stopped,5_accumulated_waiting_time,5_average_speed,6_stopped,6_accumulated_waiting_time,6_average_speed,7_stopped,7_accumulated_waiting_time,7_average_speed,8_stopped,8_accumulated_waiting_time,8_average_speed,9_stopped,9_accumulated_waiting_time,9_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0
5.0,0,0.0,0.0,12.802059652105664,0,0.0,0.9347507144734726,0,0.0,0.9330758882477834,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9425914353083455,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9468196307809774,0,0.0,0.9426872027319116,0,0.0,0.9412536199116698,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9386362063117011,0,0.0,1.0,0,0.0
10.0,0,0.0,0.0,12.83378450649403,0,0.0,0.963914530989495,0,0.0,0.9641089608152122,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9346853829010733,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9668594364566373,0,0.0,0.9667833513804543,0,0.0,0.9498883715832505,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9041822849991967,0,0.0,1.0,0,0.0
15.0,0,0.0,0.0,11.704839033990478,0,0.0,0.7687706632412831,0,0.0,0.8040407362589356,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9406843628531621,0,0.0,0.7451174868485783,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9342640437894295,0,0.0,0.9472836338360756,0,0.0,0.9270666711674981,0,0.0,0.7792398914124872,0,0.0,0.9435748205398877,0,0.0,0.9150702780505798,0,0.0,0.9391133048762421,0,0.0,0.484574024095583,0,0.0
20.0,4,12.0,0.21428571428571427,11.676149149855734,2,7.0,0.6804051899697939,2,5.0,0.6321328155954333,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9656727531152604,0,0.0,0.953062492360203,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9655004911056346,0,0.0,0.9727972640638183,0,0.0,0.9562308167923897,0,0.0,0.9516114258662013,0,0.0,0.8284470173219574,0,0.0,0.9653113615640496,0,0.0,0.9661306028704434,0,0.0,0.9833901955838722,4,12.0
25.0,2,3.0,0.041666666666666664,11.236506062607965,1,3.0,0.6198420001535757,0,4.0,0.705287575162107,0,0.0,1.0,0,0.0,0.9332223163029302,0,0.0,0.972250551881621,0,0.0,0.9371174228934036,0,0.0,0.9172767192689472,0,0.0,1.0,0,0.0,0.9738858105148798,0,0.0,0.9683632177689456,0,4.0,0.8150352363825915,0,4.0,0.7555980631261494,1,2.0,0.6990589220059557,0,0.0,0.9517244220664177,0,0.0,0.9572272649631794,0,0.0,0.904295770371204,2,17.0
30.0,5,12.0,0.15,11.457972824899857,3,10.0,0.6061742274971413,1,1.0,0.5690949616083937,0,2.0,0.7123794713557345,0,0.0,0.970468747137188,0,0.0,0.9553357416650552,0,0.0,0.9820337630807305,0,0.0,0.959573179486786,0,0.0,1.0,0,0.0,0.9702589395419333,0,0.0,0.9589018263888178,0,4.0,0.8892078801195618,1,5.0,0.7843486399700333,0,0.0,0.9343674757695177,0,0.0,0.960916226575788,0,0.0,0.9378135505824776,0,0.0,0.9371235024047533,5,22.0
35.0,6,14.0,0.14583333333333334,10.704750549510264,1,8.0,0.5965353282940804,1,5.0,0.6136814077826978,0,2.0,0.9485324963179803,0,0.0,0.9774567911480336,0,0.0,0.9418615789316565,2,3.0,0.5759565473976274,0,0.0,0.8413866636640727,0,0.0,0.9332223163029302,0,2.0,0.8195015453881241,0,0.0,0.9437083099889356,0,4.0,0.7781717689493818,2,13.0,0.6815120057158341,0,0.0,0.8656256267287545,0,0.0,0.9292723026500499,0,0.0,0.943188151732238,0,0.0,0.8887798043588495,6,37.0
40.0,10,41.0,0.36607142857142855,10.038879918426028,2,8.0,0.7267659132617069,2,11.0,0.6869690312190289,0,2.0,0.8715666843201804,0,0.0,0.9561771464213982,0,0.0,0.979727049982083,2,13.0,0.5325507463668224,1,3.0,0.12510288398980798,0,0.0,0.9694526039416573,0,2.0,0.9522021016611094,0,0.0,0.9479433366967084,2,8.0,0.6345744360861418,0,6.0,0.28826914516587415,1,6.0,0.6745492615788049,0,0.0,0.7881411560418518,0,0.0,0.9643696305749379,0,0.0,0.9538195289458758,10,59.0
45.0,13,41.0,0.3416666666666667,9.352536149657883,1,9.0,0.6488775129859845,0,7.0,0.7610901235073264,0,0.0,0.8982804192906649,0,0.0,0.9616681793288618,0,0.0,0.9584788419488475,0,2.0,0.6391094379295812,0,6.0,0.4121869103352174,0,4.0,0.6204236189853305,0,0.0,0.9417313438513439,0,0.0,0.9717110988564894,1,5.0,0.46493394565254575,6,29.0,0.13045683396189947,1,11.0,0.8274324279145622,2,7.0,0.6148833390774552,2,3.0,0.7424777929527249,0,0.0,0.5671619408737966,13,83.0
